Цена за квадрат,Этаж,Общая,Метро,Цена,Этажность здания,Широта дома,Долгота дома,Широта метро,Долгота метро,До центра,До метро,Азимут
820513.0,20,195.0,Щукинская,160000000.0,22,55.7933689,37.448921,55.80835579999999,37.4644789,11.673677744841964,1.932934894386256,349.628
600000.0,2,63.0,Улица 1905 года,37800000.0,44,55.7702462,37.5635763,55.76493199999999,37.561387,4.055329808275064,0.6074179799604708,347.072
434783.0,11,124.2,Динамо,54000000.0,15,55.78836099999999,37.56106,55.789751,37.558177,5.399019739744565,0.23803321490005563,335.339
849735.0,34,189.0,Деловой центр,160600000.0,65,55.7480754,37.5402586,55.748845,37.539744,5.109082704453812,0.0915764094895825,3.098
245776.0,14,65.1,Владыкино,16000000.0,16,55.8528501,37.5830038,55.848161,37.5904553,11.305253348172114,0.7002774923200927,295.838
343750.0,24,96.0,Славянский бульвар,33000000.0,25,55.730254,37.4651544,55.7304105,37.4724634,10.129310163764474,0.45952949423532174,6.764
1466181.0,10,387.5,Полянка,568145250.0,10,55.73600099999999,37.61618199999999,55.7368257,37.61854350000001,1.9823970097831594,0.17445952803439627,70.809
279534.0,2,60.1,Медведково,16800000.0,15,55.884868,37.6566663,55.887142,37.66144,14.785452399260784,0.3915831690871899,251.118
212963.0,3,75.6,Марк,16100000.0,22,55.9119614,37.5551796,55.904218,37.5386153,18.108718380731403,1.347770323088975,297.736
693162.0,5,153.0,Киевская,106053780.0,15,55.736849,37.569387,55.74468100000001,37.565382,3.741080344722865,0.9075513304432086,14.404
561970.0,10,23.6,Серпуховская,13262492.0,27,55.7163988,37.63420780000001,55.72719799999999,37.625253,4.223227799177465,1.3275150648541492,114.087
629235.0,2,103.3,Чистые пруды,65000000.0,7,55.7638335,37.6522893,55.7648374,37.6378527,2.269482210244633,0.9130797900233469,194.544
480000.0,8,75.0,Хорошево,36000000.0,19,55.762108,37.5108044,55.7750796,37.4770716,6.984886753666338,2.5629089506717793,356.499
649079.0,2,114.0,Улица 1905 года,73995000.0,17,55.7616603,37.550849,55.76493199999999,37.561387,4.496784412177821,0.7551690133646477,354.799
700000.0,5,31.78,Ленинский проспект,22246000.0,8,55.6945956,37.5568052,55.707584,37.586158,7.709492375713456,2.3445826004693693,36.034
342324.0,24,96.4,Славянский бульвар,33000000.0,25,55.730254,37.4651544,55.7304105,37.4724634,10.129310163764474,0.45952949423532174,6.764
506522.0,3,46.0,Славянский бульвар,23300000.0,22,55.71584,37.474561,55.7304105,37.4724634,10.115883803301983,1.627578697213495,11.539
308192.0,9,76.9,Давыдково,23700000.0,15,55.715456,37.4351429,55.727085,37.469486,12.425523816938542,2.5167401874667825,9.23
1451549.0,3,167.0,Полянка,242408640.0,6,55.7404588,37.617073,55.7368257,37.61854350000001,1.4835192623874716,0.4149106224945115,69.169
1077982.0,9,154.6,Курская,166655940.0,11,55.7574349,37.6492885,55.758025,37.657869,1.824961045093139,0.5426969707707179,186.143
438095.0,2,105.0,Арбатская,46000000.0,5,55.7505846,37.59265860000001,55.75182599999999,37.600904,1.8128019798247137,0.5358840361540802,4.804
1157407.0,34,194.4,Минская,225000000.0,36,55.7163434,37.503447,55.724791,37.496755,8.471258600154172,1.0302656288240635,14.086
426690.0,15,281.0,Студенческая,119900000.0,18,55.7405149,37.5506199,55.7388,37.548388,4.655434423668608,0.2368712680362911,8.37
657250.0,13,53.1,Славянский бульвар,34900000.0,25,55.7138716,37.4749307,55.7304105,37.4724634,10.188178269557586,1.8479034943007566,12.153
957265.0,8,117.0,Спортивная,112000000.0,14,55.7232855,37.5713031,55.723389,37.56427,4.598314817162497,0.44209440147900525,25.768
435484.0,11,124.0,Динамо,54000000.0,15,55.78836099999999,37.56106,55.789751,37.558177,5.399019739744565,0.23803321490005563,335.339
717757.0,9,252.0,Студенческая,180874680.0,18,55.7405149,37.5506199,55.7388,37.548388,4.655434423668608,0.2368712680362911,8.37
665278.0,13,72.0,Славянский бульвар,47900000.0,25,55.71584,37.474561,55.7304105,37.4724634,10.115883803301983,1.627578697213495,11.539
593220.0,20,177.0,Динамо,105000000.0,25,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
625161.0,10,155.0,Университет,96900000.0,19,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
640476.0,40,210.0,Минская,134500000.0,53,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
654832.0,2,113.0,Беговая,73996000.0,17,55.7616603,37.550849,55.77325570000001,37.5486043,4.496784412177821,1.2986693132224356,354.799
1405622.0,2,249.0,Кропоткинская,350000000.0,6,55.7370244,37.6007527,55.744263,37.6004452,2.241788646959654,0.8061561733931902,32.911
820513.0,20,195.0,Щукинская,160000000.0,22,55.7933689,37.448921,55.80835579999999,37.4644789,11.673677744841964,1.932934894386256,349.628
405512.0,6,127.0,Давыдково,51500000.0,23,55.7146493,37.4360928,55.727085,37.469486,12.400692311224205,2.5140849821731233,9.469
494792.0,28,96.0,Выставочная,47500000.0,85,55.7497139,37.53422,55.750223,37.541479,5.468159971654892,0.4593394250949634,2.028
1041162.0,7,206.5,Арбатская,215000000.0,8,55.7499638,37.5974441,55.75182599999999,37.600904,1.5352583713153942,0.3003135887120892,6.952
472222.0,19,180.0,Динамо,85000000.0,25,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
328390.0,3,94.4,Шелепиха,31000000.0,41,55.76103750000001,37.5136938,55.7566971,37.525776,6.789723372752921,0.8993862410764084,356.856
278378.0,5,37.0,Коптево,10300000.0,5,55.8412941,37.5316058,55.8360982,37.5256648,11.26043434718894,0.6879062698622997,322.171
482857.0,18,35.0,Шелепиха,16900000.0,37,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
462062.0,14,145.0,Университет,66999000.0,18,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
487162.0,8,74.0,Шелепиха,36050000.0,19,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
574282.0,5,27.2,Зорге,15620470.0,12,55.782977,37.508237,55.7880788,37.5084414,7.798843216946206,0.5681685562630703,348.342
220632.0,3,47.5,Бескудниково,10480000.0,12,55.8758958,37.5711922,55.88205689999999,37.5666446,13.970642508573565,0.7426786622549404,297.255
586907.0,34,88.6,Шелепиха,52000000.0,37,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
521739.0,2,115.0,Раменки,60000000.0,23,55.7021314,37.5054664,55.7060767,37.5138911,9.249451602661061,0.6880944520363771,19.427
282407.0,34,108.0,Ботанический сад,30500000.0,58,55.8357197,37.6570564,55.845341,37.63871,9.418676417800812,1.571185766244799,241.04
482609.0,19,69.0,Шелепиха,33300000.0,41,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
765000.0,15,84.0,Деловой центр,64260000.0,20,55.7546492,37.54665749999999,55.748845,37.539744,4.671261054331287,0.7784984768759028,359.357
496667.0,2,60.0,Раменки,29800000.0,39,55.7163434,37.503447,55.7060767,37.5138911,8.471258600154172,1.3181652279332472,14.086
319530.0,18,195.6,Кунцевская,62500000.0,21,55.724813,37.446619,55.730632,37.446045,11.414266405583422,0.648872278656362,7.447
450000.0,7,98.5,Шелепиха,44325000.0,19,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
261026.0,16,39.0,Марк,10180000.0,17,55.9054417,37.5465379,55.904218,37.5386153,17.539088348186304,0.5139165555802951,301.806
648649.0,19,92.5,Молодежная,59999999.0,22,55.7429873,37.4223573,55.7408078,37.4152942,12.53201756948027,0.5056492534160718,2.422
312654.0,3,32.4,ВДНХ,10130000.0,5,55.8157304,37.6292295,55.82106899999999,37.64146,6.937121200446685,0.9700944564983298,260.561
483034.0,30,89.0,Шелепиха,42990000.0,37,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
455128.0,17,140.4,Шелепиха,63900000.0,19,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
445000.0,2,23.82,Владыкино,10599900.0,31,55.8300509,37.5928875,55.848161,37.5904553,8.693581601438405,2.0221083659007597,294.945
455000.0,17,140.0,Шелепиха,63700000.0,19,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
409712.0,17,65.9,Шелепиха,27000000.0,36,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
387500.0,6,72.0,Калужская,27900000.0,40,55.6620049,37.5101119,55.65712500000001,37.540487,12.353277523020592,1.987513047425914,33.178
539289.0,5,114.0,Университет,61479000.0,16,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
326316.0,3,95.0,Шелепиха,31000000.0,43,55.7641781,37.5089335,55.7566971,37.525776,7.135512989202625,1.3460010845111785,355.723
337079.0,6,44.5,Марьина роща,15000000.0,9,55.7896833,37.6126127,55.7869121,37.6089095,4.0525743002849435,0.38622112601462066,286.42
601719.0,52,349.0,Деловой центр,210000000.0,95,55.74988200000001,37.5378636,55.748845,37.539744,5.238595415329335,0.16514691516364985,2.025
482955.0,19,176.0,Динамо,85000000.0,25,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
530928.0,19,19.4,Молодежная,10300000.0,22,55.739181,37.41392,55.7408078,37.4152942,13.105347650429726,0.20063864677548027,3.155
433958.0,10,28.12,Зорге,12202900.0,21,55.7820826,37.5096111,55.7880788,37.5084414,7.679045383289804,0.6716256817050894,348.552
1671239.0,2,249.3,Парк Культуры,416639850.0,6,55.7370244,37.6007527,55.735519,37.594238,2.241788646959654,0.44222654912432297,32.911
727969.0,11,130.5,Выставочная,95000000.0,19,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
239531.0,9,59.7,Люблино,14300000.0,9,55.6798166,37.7641941,55.675721,37.761873,12.183182923639306,0.4787976779507852,157.792
1090593.0,5,176.1,Фрунзенская,192053420.0,7,55.72268589999999,37.570153,55.726909,37.57857,4.69640220330036,0.7076689617818318,25.695
351053.0,4,19.0,Говорово,6670000.0,5,55.6534667,37.4167866,55.66073799999999,37.417567,17.00472912778658,0.8110433230542526,21.217
909032.0,4,198.8,Маяковская,180715641.0,10,55.7755348,37.6010359,55.7703912,37.5960546,2.746312362050515,0.6524474066193958,319.009
495495.0,12,222.0,Аэропорт,110000000.0,50,55.79825719999999,37.5203208,55.80029099999999,37.53295800000001,8.041622890283396,0.82426512459633,340.647
1000000.0,9,105.0,Фрунзенская,105000000.0,12,55.72645139999999,37.5753642,55.726909,37.57857,4.166605488707624,0.20777135271935326,25.209
335907.0,21,25.9,Рязанский проспект,8700000.0,33,55.7252517,37.7740529,55.71665400000001,37.7928931,10.11637202674907,1.5225114263785489,171.654
383750.0,9,31.7,улица Народного ополчения,12164875.0,21,55.7826169,37.5008028,55.7824218,37.4822852,8.208917458514888,1.162047052959197,349.176
483866.0,5,186.0,Университет,89999000.0,17,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
307436.0,5,39.0,Коптево,11990000.0,14,55.83056089999999,37.5219644,55.8360982,37.5256648,10.585262025365989,0.6586778023212737,328.4
269048.0,2,42.0,Семеновская,11300000.0,5,55.77732469999999,37.7259921,55.782747,37.7226933,7.098411543824978,0.6382057542358167,190.153
764204.0,2,157.0,Новокузнецкая,119980000.0,6,55.7463248,37.6292642,55.7422718,37.6298176,0.9604649445993125,0.45258604744977693,145.03
408407.0,14,22.6,Говорово,9230000.0,14,55.6624667,37.4230577,55.66073799999999,37.417567,16.05673251789141,0.3955501553403259,20.028
607143.0,4,140.0,Полежаевская,85000000.0,43,55.762108,37.5108044,55.7772775,37.5193719,6.984886753666338,1.7724709840131594,356.499
340000.0,25,100.0,Ростокино,34000000.0,38,55.8357197,37.6570564,55.8362298,37.6576278,9.418676417800812,0.0671367317031796,241.04
478571.0,14,140.0,Университет,67000000.0,19,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
302083.0,13,144.0,Юго-Западная,43500000.0,33,55.66361939999999,37.4865723,55.663593,37.483172,13.106957069212285,0.21401340282125542,27.919
720968.0,8,62.0,Выставочная,44700000.0,16,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
534609.0,5,115.0,Университет,61480000.0,19,55.6927908,37.5294002,55.6925548,37.5371165,8.887224638064543,0.4859656676549091,27.722
590909.0,18,110.0,Кунцевская,65000000.0,23,55.7144749,37.4359309,55.730632,37.446045,12.41704328532991,1.9078531699863932,9.503
610961.0,31,111.3,Аэропорт,68000000.0,40,55.7938188,37.5453575,55.80029099999999,37.53295800000001,6.527601194516282,1.0602204270988322,337.17
797500.0,14,40.0,Красные ворота,31900000.0,19,55.7739716,37.6492469,55.769185,37.64912899999999,2.8781985300315553,0.5329802577508058,209.771
532847.0,23,137.0,Кунцевская,73000000.0,23,55.7144749,37.4359309,55.730632,37.446045,12.41704328532991,1.9078531699863932,9.503
383580.0,9,74.3,Раменки,28500000.0,51,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
575000.0,18,52.0,Раменки,29900000.0,52,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
357143.0,21,70.0,Авиамоторная,24999999.0,27,55.7511975,37.699762,55.7510767,37.7170718,4.950805806289847,1.0870193148658414,178.618
311435.0,8,48.1,Трикотажная,14980000.0,20,55.8294879,37.4228013,55.833115,37.399002,15.03387224257848,1.5450749739335796,343.132
643564.0,10,101.0,Славянский бульвар,65000000.0,22,55.71584,37.4745609,55.7304105,37.4724634,10.115889517207599,1.6275781883324663,11.539
338406.0,2,69.0,Кунцевская,23350000.0,25,55.724813,37.446619,55.730632,37.446045,11.414266405583422,0.648872278656362,7.447
499000.0,37,110.0,Павелецкая,54890000.0,46,55.71912200000001,37.6348397,55.731953,37.637237,3.934919437853053,1.4364825148878906,116.818
357143.0,21,70.0,Авиамоторная,24999999.0,27,55.7511975,37.699762,55.7510767,37.7170718,4.950805806289847,1.0870193148658414,178.618
404199.0,19,64.3,Проспект Вернадского,25990000.0,20,55.66214009999999,37.5116912,55.677108,37.505945,12.285028093132606,1.705237631988317,33.516
620000.0,10,75.0,Славянский бульвар,46500000.0,25,55.7138716,37.4749307,55.7304105,37.4724634,10.188178269557586,1.8479034943007566,12.153
620000.0,4,30.0,Маяковская,18600000.0,9,55.7674108,37.5860603,55.7703912,37.5960546,2.680645095587998,0.7096490235449718,342.624
412737.0,7,58.1,Шелепиха,23980000.0,33,55.7605373,37.5189591,55.7566971,37.525776,6.454883586914141,0.6049514393012843,356.916
432778.0,38,78.1,Мичуринский проспект,33800000.0,52,55.6964329,37.4876023,55.689425,37.483,10.525921822620136,0.8321835400814567,18.742
328125.0,34,64.0,Раменки,21000000.0,41,55.6917054,37.4700937,55.7060767,37.5138911,11.723487563832464,3.18493925720888,17.991
665278.0,13,72.0,Славянский бульвар,47900000.0,22,55.71584,37.4745609,55.7304105,37.4724634,10.115889517207599,1.6275781883324663,11.539
414706.0,30,170.0,Фили,70500000.0,36,55.7438993,37.5084528,55.74613,37.514819,7.15150826634301,0.4706755944123609,3.902
302166.0,36,87.7,Проспект Вернадского,26500000.0,48,55.6620049,37.5101119,55.677108,37.505945,12.353277523020592,1.701835341883374,33.178
425781.0,15,281.6,Студенческая,119900000.0,18,55.7405149,37.5506199,55.7388,37.548388,4.655434423668608,0.2368712680362911,8.37
472222.0,19,180.0,Петровский Парк,85000000.0,25,55.7883316,37.5678188,55.791618,37.556871,5.109877522842013,0.7781564515999356,332.661
579688.0,4,32.0,Маяковская,18550000.0,9,55.7674108,37.5860603,55.7703912,37.5960546,2.680645095587998,0.7096490235449718,342.624
300348.0,7,63.26,Раменки,19000000.0,12,55.699648,37.4891004,55.7060767,37.5138911,10.236781763862155,1.7150950215313245,17.945
765766.0,3,111.0,Новослободская,85000000.0,10,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
1171973.0,8,115.7,Фрунзенская,135597333.0,11,55.7232855,37.5713031,55.726909,37.57857,4.598314817162497,0.6093047763187205,25.768
469043.0,3,53.3,Динамо,25000000.0,12,55.7907449,37.560129,55.789751,37.558177,5.631782927349581,0.16504319858634628,334.214
688299.0,10,203.4,Минская,140000000.0,17,55.714566,37.5057437,55.724791,37.496755,8.445985266445211,1.2708610391524011,15.01
291667.0,4,22.2,Войковская,6475006.0,7,55.8251188,37.5167693,55.81886,37.498692,10.304983258182945,1.3302050890395927,331.487
983333.0,4,180.0,Минская,177000000.0,6,55.7245244,37.4967573,55.724791,37.496755,8.450356162133271,0.02968274652579658,10.497
575000.0,62,232.6,Выставочная,133745000.0,76,55.7480754,37.5402586,55.750223,37.541479,5.109082704453812,0.2510891430087776,3.098
756788.0,2,205.0,Раменки,155141529.0,6,55.7245244,37.4967573,55.7060767,37.5138911,8.450356162133271,2.319089455541861,10.497
1500000.0,6,241.4,Третьяковская,362100000.0,7,55.7423458,37.6208967,55.7404433,37.6297242,1.252483270777867,0.5935281720442727,89.133
1514863.0,2,198.8,Спортивная,301154858.0,7,55.72268589999999,37.570153,55.723389,37.56427,4.69640220330036,0.3778746163416803,25.695
272900.0,7,35.0,Аннино,9551500.0,26,55.5810909,37.5928415,55.58351219999999,37.5970939,19.28762266323458,0.3802458272741899,78.292
764331.0,2,157.0,Александровский сад,120000000.0,6,55.7463248,37.6292642,55.752425,37.608605,0.9604649445993125,1.4643455947822324,145.03
908492.0,7,151.9,Фрунзенская,138000000.0,13,55.7268328,37.5710937,55.726909,37.57857,4.326244473388918,0.46982807022772977,22.999
564732.0,5,134.4,Новокузнецкая,75900000.0,6,55.7395822,37.6317963,55.7422718,37.6298176,1.7003294230075021,0.32421826762610795,134.123
447316.0,9,50.3,улица Народного ополчения,22500000.0,19,55.76920500000001,37.4727,55.7824218,37.4822852,9.472520219686348,1.5897183656314615,355.235
1500000.0,6,250.9,Третьяковская,376350000.0,7,55.7423458,37.6208967,55.7404433,37.6297242,1.252483270777867,0.5935281720442727,89.133
482659.0,6,173.0,Шелепиха,83500000.0,19,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
1500305.0,6,492.3,Третьяковская,738600000.0,7,55.7423458,37.6208967,55.7404433,37.6297242,1.252483270777867,0.5935281720442727,89.133
288294.0,3,22.2,Войковская,6400124.0,7,55.8251188,37.5167693,55.81886,37.498692,10.304983258182945,1.3302050890395927,331.487
388400.0,23,203.4,Крымская,79000560.0,42,55.6797885,37.5960057,55.68999299999999,37.605212,8.366532528341654,1.2751913811860012,66.806
1038000.0,4,110.79,Фрунзенская,115000000.0,14,55.726551,37.5690949,55.726909,37.57857,4.439341957808332,0.5966751557597523,22.412
1767563.0,3,300.0,Кропоткинская,530268900.0,5,55.7467136,37.5979744,55.744263,37.6004452,1.6380515312129538,0.3138813415850406,13.3
441667.0,1,120.0,Пушкинская,53000000.0,5,55.763243,37.613409,55.76562,37.605626,1.1759470812233102,0.5556283341658701,314.927
666667.0,5,300.0,Улица 1905 года,200000000.0,10,55.7677156,37.568448,55.76493199999999,37.561387,3.656304815030985,0.540818765883712,347.992
888603.0,7,155.3,Фрунзенская,138000000.0,13,55.7268328,37.5710937,55.726909,37.57857,4.326244473388918,0.46982807022772977,22.999
1523433.0,5,397.8,Третьяковская,606021600.0,7,55.7423458,37.6208967,55.7404433,37.6297242,1.252483270777867,0.5935281720442727,89.133
1325672.0,5,172.26,Фрунзенская,228360301.0,7,55.72268589999999,37.570153,55.726909,37.57857,4.69640220330036,0.7076689617818318,25.695
643564.0,21,121.2,Полежаевская,78000000.0,43,55.762108,37.5108044,55.7772775,37.5193719,6.984886753666338,1.7724709840131594,356.499
394737.0,45,76.0,Раменки,30000000.0,52,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
435366.0,13,82.0,Раменки,35700000.0,51,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
562029.0,5,145.9,Новокузнецкая,82000000.0,6,55.7463248,37.6292642,55.7422718,37.6298176,0.9604649445993125,0.45258604744977693,145.03
763893.0,3,119.0,Новослободская,90903240.0,13,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
227109.0,2,138.7,Ховрино,31500000.0,24,55.87049039999999,37.4856819,55.878547,37.480653,15.536940185828847,0.9506470842515894,325.636
1142857.0,2,140.0,Китай-город,160000000.0,6,55.7500355,37.6497831,55.7541093,37.6347486,1.8483872334117564,1.0473463051805796,174.4
855263.0,4,136.8,Китай-город,117000000.0,9,55.7508329,37.6486428,55.7541093,37.6347486,1.760844884597341,0.9456230706518416,175.47
1050000.0,5,33.16,Парк Культуры,34818000.0,6,55.737091,37.583847,55.735519,37.594238,2.971499243552002,0.6757884278928483,19.369
294425.0,6,22.1,Войковская,6506793.0,7,55.8251188,37.5167693,55.81886,37.498692,10.304983258182945,1.3302050890395927,331.487
506882.0,3,216.7,Арбатская,109841415.0,4,55.755318,37.588627,55.75182599999999,37.600904,2.04359876095432,0.8633581781182184,357.588
562029.0,5,145.9,Новокузнецкая,82000000.0,6,55.7463248,37.6292642,55.7422718,37.6298176,0.9604649445993125,0.45258604744977693,145.03
473510.0,3,90.6,Аэропорт,42900000.0,43,55.7933933,37.5430478,55.80029099999999,37.53295800000001,6.601932025352243,0.9951186772934709,337.992
622172.0,14,88.4,Минская,55000000.0,26,55.7138716,37.4749307,55.724791,37.496755,10.188178269557586,1.8327834577990298,12.153
1816332.0,7,454.6,Киевская,825704430.0,7,55.736809,37.574025,55.74468100000001,37.565382,3.4939531342209227,1.0309508124978006,15.793
809524.0,5,84.0,Новослободская,68000000.0,13,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
437951.0,24,32.6,ЗИЛ,14277197.0,28,55.7054831,37.6377913,55.697995,37.6477551,5.459150090520767,1.0428278561408058,113.728
447316.0,9,50.3,Народное ополчение,22500000.0,25,55.76920500000001,37.4727,55.7759203,37.4752325,9.472520219686348,0.7643724113476348,355.235
388312.0,12,77.0,Раменки,29900000.0,51,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
596154.0,5,130.0,Минская,77500000.0,33,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
357143.0,2,35.0,Ростокино,12500000.0,6,55.8357197,37.6570564,55.8362298,37.6576278,9.418676417800812,0.0671367317031796,241.04
408856.0,17,21.9,Мякинино,8953946.0,53,55.8265766,37.45232439999999,55.8110165,37.389082,13.342663492138627,4.326326688589522,341.089
524017.0,9,68.7,Минская,36000000.0,14,55.7245244,37.4967573,55.724791,37.496755,8.450356162133271,0.02968274652579658,10.497
464052.0,11,76.5,Динамо,35500000.0,12,55.7907449,37.560129,55.789751,37.558177,5.631782927349581,0.16504319858634628,334.214
309701.0,16,134.0,Зорге,41500000.0,23,55.7751123,37.4696974,55.7880788,37.5084414,9.796919836083626,2.82731818679124,353.575
435211.0,25,71.0,Мичуринский проспект,30900000.0,52,55.6964329,37.4876023,55.689425,37.483,10.525921822620136,0.8321835400814567,18.742
442308.0,14,156.0,Зорге,69000000.0,17,55.7732371,37.4712535,55.7880788,37.5084414,9.653023463966088,2.85923577815741,354.07
393548.0,5,155.0,Ломоносовский проспект,61000000.0,33,55.72298559999999,37.5276279,55.7068942,37.5132761,6.784972406812221,2.0058292077048416,14.551
467320.0,3,91.8,Аэропорт,42900000.0,41,55.7933933,37.5430478,55.80029099999999,37.53295800000001,6.601932025352243,0.9951186772934709,337.992
526316.0,2,153.9,Шаболовская,81000000.0,18,55.711267,37.6070845,55.71823190000001,37.6090757,4.793425325436699,0.7854826062839627,67.402
227028.0,2,41.2,Бульвар Адмирала Ушакова,9353547.0,16,55.5659566,37.4956323,55.54516899999999,37.5426761,22.332024926510005,3.7643012246996572,49.811
506579.0,5,76.0,Динамо,38500000.0,15,55.78836099999999,37.56106,55.789751,37.558177,5.399019739744565,0.23803321490005563,335.339
389000.0,12,21.8,Ботанический сад,8480200.0,53,55.8486264,37.6513602,55.845341,37.63871,10.750225680931202,0.8727526756577806,248.079
245833.0,33,144.0,Ботанический сад,35400000.0,58,55.8357197,37.6570564,55.845341,37.63871,9.418676417800812,1.571185766244799,241.04
589888.0,12,53.4,Минская,31500000.0,22,55.71584,37.4745609,55.724791,37.496755,10.115889517207599,1.7141901172071514,11.539
220606.0,14,165.0,Ботанический сад,36400000.0,58,55.8357197,37.6570564,55.845341,37.63871,9.418676417800812,1.571185766244799,241.04
269048.0,2,42.0,Семеновская,11300000.0,5,55.77732469999999,37.7259921,55.782747,37.7226933,7.098411543824978,0.6382057542358167,190.153
680723.0,7,83.0,Белорусская,56500000.0,19,55.7715623,37.5689912,55.776805,37.58323499999999,3.8306155832371593,1.0675899030664888,344.706
250559.0,4,44.7,Ясенево,11200000.0,9,55.5972929,37.5351326,55.60617500000001,37.533618,18.221878701338003,0.9934825379519728,55.213
425000.0,13,84.0,Раменки,35700000.0,51,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
284239.0,5,36.8,Нахимовский проспект,10460000.0,9,55.668999,37.591962,55.6641819,37.6066915,9.59422697296122,1.0708861151037945,66.526
169850.0,3,53.4,Силикатная,9070000.0,5,55.477403,37.536625,55.4704263,37.5552196,31.206334355225565,1.4092561552000695,68.828
234625.0,6,41.3,Ольховая,9690000.0,17,55.5745421,37.47405750000001,55.568893,37.459118,21.976250067639935,1.1329944976369855,43.952
1165729.0,4,122.67,Сретенский бульвар,143000000.0,8,55.7698851,37.6363042,55.767066,37.639477,2.051532281272611,0.3717161868275704,220.193
699558.0,26,135.8,Аэропорт,95000000.0,41,55.7933933,37.5430478,55.80029099999999,37.53295800000001,6.601932025352243,0.9951186772934709,337.992
1224490.0,5,245.0,Фрунзенская,300000000.0,12,55.72981799999999,37.5708928,55.726909,37.57857,4.113974261461139,0.5810033894359562,20.586
873411.0,5,201.0,Цветной бульвар,175555555.0,6,55.76855399999999,37.617858,55.7712005,37.62162070000001,1.67736662551566,0.3776140482178737,284.996
216036.0,8,44.9,Рассказовка,9700000.0,9,55.600582,37.334542,55.634007,37.33505299999999,24.800567234829494,3.721506778064987,22.923
222222.0,10,39.6,Рассказовка,8800000.0,17,55.620171,37.2630316,55.634007,37.33505299999999,26.975416951169944,4.791175660219329,16.443
331700.0,11,30.3,Стахановская,10050510.0,23,55.7254676,37.7420735,55.726994,37.753079,8.222590042375998,0.7120862892022957,169.571
280597.0,4,33.5,Улица Горчакова,9400000.0,15,55.569147,37.4939264,55.5421542,37.5328515,22.03873448837557,3.8814119014501056,48.944
562029.0,5,145.9,Новокузнецкая,82000000.0,6,55.7463248,37.6292642,55.7422718,37.6298176,0.9604649445993125,0.45258604744977693,145.03
1103114.0,2,274.0,Фрунзенская,302253273.0,7,55.72268589999999,37.570153,55.726909,37.57857,4.69640220330036,0.7076689617818318,25.695
2153270.0,9,220.0,Улица 1905 года,473719400.0,14,55.757758,37.574355,55.76493199999999,37.561387,2.9670172453047696,1.1404900779166884,355.959
246495.0,2,42.8,Ольховая,10550000.0,9,55.5808021,37.466857,55.568893,37.459118,21.545926062166632,1.412892863510323,41.573
849455.0,8,156.1,Фрунзенская,132600000.0,11,55.726551,37.5690949,55.726909,37.57857,4.439341957808332,0.5966751557597523,22.412
